hub_file,slug,title,column,length,min_recommended
numbers.csv,s42-kon-sennin-todoke-num,選任と届出の数値整理（頻出再整理）,memory_tip,12,15
numbers.csv,s43-kon-unkan-kanri-num,運行管理者制度の数値整理（ガイド更新）,memory_tip,14,15
numbers.csv,s43-kon-tenko-gimu-num,点呼義務の数値整理（ガイド更新）,memory_tip,11,15
numbers.csv,s43-kon-shuki-unten-num,酒気帯び運転の数値整理（ガイド更新）,memory_tip,13,15
numbers.csv,s43-kon-sokudo-kisei-num,速度規制の数値整理（ガイド更新）,memory_tip,11,15
numbers.csv,s43-kon-unko-kiroku-num,運行記録の数値整理（ガイド更新）,memory_tip,11,15
numbers.csv,s43-kon-kyukei-kikan-num,休息時間の数値整理（ガイド更新）,memory_tip,11,15
numbers.csv,s43-kon-seibi-kanri-num,整備と運行の数値整理（ガイド更新）,memory_tip,12,15
numbers.csv,s43-kon-jigyoyo-kisei-num,事業用規制の数値整理（ガイド更新）,memory_tip,12,15
numbers.csv,s43-kon-sennin-todoke-num,選任と届出の数値整理（ガイド更新）,memory_tip,12,15
numbers.csv,s44-kon-unkan-kanri-num,運行管理者制度の数値整理（直前総合）,memory_tip,14,15
numbers.csv,s44-kon-tenko-gimu-num,点呼義務の数値整理（直前総合）,memory_tip,11,15
numbers.csv,s44-kon-shuki-unten-num,酒気帯び運転の数値整理（直前総合）,memory_tip,13,15
numbers.csv,s44-kon-sokudo-kisei-num,速度規制の数値整理（直前総合）,memory_tip,11,15
numbers.csv,s44-kon-unko-kiroku-num,運行記録の数値整理（直前総合）,memory_tip,11,15
numbers.csv,s44-kon-kyukei-kikan-num,休息時間の数値整理（直前総合）,memory_tip,11,15
numbers.csv,s44-kon-seibi-kanri-num,整備と運行の数値整理（直前総合）,memory_tip,12,15
numbers.csv,s44-kon-jigyoyo-kisei-num,事業用規制の数値整理（直前総合）,memory_tip,12,15
numbers.csv,s44-kon-sennin-todoke-num,選任と届出の数値整理（直前総合）,memory_tip,12,15
mistakes.csv,unkan-hojo-kongou,運行管理者と補助の混同,article_lead,37,40
mistakes.csv,unkan-hojo-kongou,運行管理者と補助の混同,memory_tip,14,15
mistakes.csv,tenko-gimu-kongou,点呼義務の混同,common_mistakes,17,20
mistakes.csv,shuki-yoi-kongou,酒気帯びと酒酔い,common_mistakes,18,20
mistakes.csv,seigen-houtei-kongou,法定速度と制限速度,common_mistakes,15,20
mistakes.csv,ippan-tokutei-kongou,一般貨物と特定貨物の混同,common_mistakes,19,20
mistakes.csv,unko-kiroku-kisai,運行記録の記載誤り,article_lead,39,40
mistakes.csv,unko-kiroku-kisai,運行記録の記載誤り,common_mistakes,16,20
mistakes.csv,kyukei-keisan-kongou,休息時間の計算,common_mistakes,19,20
mistakes.csv,seibi-unko-kongou,整備と運行の混同,article_lead,39,40
mistakes.csv,jigyo-yojou-kongou,事業用と自家用の混同,article_lead,37,40
mistakes.csv,s31-kon-unkan-kanri-mis,運行管理者制度の典型誤答（論点整理）,article_lead,30,40
mistakes.csv,s31-kon-unkan-kanri-mis,運行管理者制度の典型誤答（論点整理）,memory_tip,14,15
mistakes.csv,s31-kon-tenko-gimu-mis,点呼義務の典型誤答（論点整理）,memory_tip,11,15
mistakes.csv,s31-kon-shuki-unten-mis,酒気帯び運転の典型誤答（論点整理）,memory_tip,13,15
mistakes.csv,s31-kon-sokudo-kisei-mis,速度規制の典型誤答（論点整理）,memory_tip,11,15
mistakes.csv,s31-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（論点整理）,article_lead,32,40
mistakes.csv,s31-kon-unko-kiroku-mis,運行記録の典型誤答（論点整理）,memory_tip,11,15
mistakes.csv,s31-kon-kyukei-kikan-mis,休息時間の典型誤答（論点整理）,memory_tip,11,15
mistakes.csv,s31-kon-seibi-kanri-mis,整備と運行の典型誤答（論点整理）,memory_tip,12,15
mistakes.csv,s31-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（論点整理）,memory_tip,12,15
mistakes.csv,s31-kon-sennin-todoke-mis,選任と届出の典型誤答（論点整理）,memory_tip,12,15
mistakes.csv,s32-kon-unkan-kanri-mis,運行管理者制度の典型誤答（手続確認）,article_lead,32,40
mistakes.csv,s32-kon-unkan-kanri-mis,運行管理者制度の典型誤答（手続確認）,memory_tip,14,15
mistakes.csv,s32-kon-tenko-gimu-mis,点呼義務の典型誤答（手続確認）,memory_tip,11,15
